Phi,V,DV,DDV
0.2288082887498163,-3.078545453949584,-0.7003959843109948,-3.3476300240051837
0.23153219694921887,-3.080465679426762,-0.7095053591156919,-3.340246850673514
0.23425610514862144,-3.0824106862103076,-0.7185897428251647,-3.329237249667418
0.23698001334802402,-3.084380392455957,-0.7276389094685912,-3.3143482072372352
0.2397039215474266,-3.086374687545829,-0.7366419660688461,-3.2953438292424617
0.24242782974682917,-3.088393430341325,-0.7455874061913613,-3.272010453084707
0.24515173794623174,-3.0904364476010864,-0.7544631776478129,-3.244161912438085
0.24787564614563432,-3.0925035326029837,-0.7632567646305821,-3.211644849459249
0.2505995543450369,-3.094594444009495,-0.7719552842489186,-3.1743439562032942
0.2533234625444395,-3.0967089050152854,-0.780545597100857,-3.1321870167011285
0.25604737074384204,-3.0988466028142985,-0.789014431154603,-3.0851496142703563
0.2587712789432446,-3.1010071884212187,-0.7973485178392847,-3.0332593657326763
0.2614951871426472,-3.1031902768786193,-0.8055347388692363,-2.976599545748349
0.2642190953420498,-3.105395447876624,-0.8135602819607715,-2.915311970714655
0.26694300354145234,-3.1076222468063923,-0.821412803258715,-2.8495990226573227
0.2696669117408549,-3.109870186262384,-0.8290805939843789,-2.7797247090839714
0.2723908199402575,-3.1121387480012235,-0.8365527485592874,-2.7060146744481
0.2751147281396601,-3.1144273853571924,-0.8438193312599878,-2.628855102056557
0.27783863633906264,-3.1167355261062024,-0.8508715383274674,-2.5486904711292526
0.2805625445384652,-3.1190625757615864,-0.8577018523958567,-2.4660201613382973
0.2832864527378678,-3.1214079212765267,-0.8643041861227692,-2.381393925492715
0.2860103609372704,-3.123770935119584,-0.8706740119982659,-2.2954062790563636
0.28873426913667294,-3.126150979681701,-0.8768084754788539,-2.20868988190149
0.2914581773360755,-3.128547411965683,-0.8827064888322731,-2.121908012220999
0.2941820855354781,-3.1309595885023667,-0.8883688033811866,-2.035746254109348
0.2969059937348807,-3.1333868704318766,-0.8937980581903012,-1.9509035384113946
0.29962990193428324,-3.1358286286836266,-0.8989988036420379,-1.8680826906621204
0.3023538101336858,-3.138284249185003,-0.903977498779597,-1.7879806501199824
0.3050777183330884,-3.1407531380262688,-0.9087424817523164,-1.711278530034568
0.307801626532491,-3.143234726508071,-0.91330391316554,-1.6386316915405243
0.31052553473189354,-3.1457284759979727,-0.9176736926057566,-1.5706600022090935
0.3132494429312961,-3.1482338825238623,-0.9218653490720395,-1.5079384456760956
0.3159733511306987,-3.1507504810346463,-0.9258939064885666,-1.450988241306791
0.3186972593301013,-3.1532778492624445,-0.9297757258930428,-1.4002686229740342
0.32142116752950384,-3.1558156111253597,-0.9335283262861047,-1.3561694141204859
0.3241450757289064,-3.158363439615818,-0.9371701864823274,-1.3190045227175722
0.326868983928309,-3.160921059126273,-0.9407205306201075,-1.289006464838605
0.3295928921277116,-3.1634882471717,-0.9441991002623275,-1.2663220095913017
0.33231680032711414,-3.166064835476635,-0.9476259162495705,-1.251009021304826
0.3350407085265167,-3.1686507104033157,-0.9510210336505669,-1.24303455728567
0.3377646167259193,-3.1712458127068928,-0.9544042932887581,-1.2422742612475701
0.3404885249253219,-3.1738501366131806,-0.957795073407655,-1.248513073755162
0.34321243312472444,-3.176463728224242,-0.9612120450696653,-1.2614472617545422
0.345936341324127,-3.179086683266849,-0.9646729348619576,-1.2806877495539353
0.3486602495235296,-3.1817191442085133,-0.9681942984076211,-1.3057647135385146
0.3513841577229322,-3.1843612967751254,-0.9717913080499904,-1.3361333825665616
0.35410806592233474,-3.18701336591323,-0.9754775578920274,-1.3711809655624363
0.3568319741217373,-3.189675611248227,-0.9792648891312025,-1.4102346075253804
0.3595558823211399,-3.192348322097498,-0.9831632383340101,-1.4525702553205357
0.3622797905205425,-3.1950318121041246,-0.9871805109450263,-1.4974222956045433
0.36500369871994504,-3.1977264135626386,-0.9913224819259775,-1.5439938095431418
0.3677276069193476,-3.200432471512758,-0.995592724975135,-1.5914672731646076
0.3704515151187502,-3.20315033768041,-0.9999925712923583,-1.6390155188858884
0.3731754233181528,-3.2058803643472427,-1.0045210983380704,-1.6858127636132176
0.37589933151755534,-3.208622898230322,-1.0091751484948237,-1.731045502524972
0.3786232397169579,-3.211378274452724,-1.0139493769893986,-1.7739230658195413
0.3813471479163605,-3.214146810683219,-1.018836327884251,-1.8136876388935066
0.3840710561157631,-3.2169288015192916,-1.0238265364141528,-1.8496235549979945
0.38679496431516563,-3.2197245131823085,-1.0289086554416602,-1.8810656836008088
0.3895188725145682,-3.222534178587008,-1.0340696033492538,-1.9074067574143485
0.3922427807139708,-3.2253579928395597,-1.0392947302910567,-1.928103506014879
0.3949666889133734,-3.2281961092096787,-1.044567999406638,-1.942681493571134
0.39769059711277593,-3.231048635612603,-1.0498721793649182,-1.9507385915279243
0.4004145053121785,-3.2339156316267186,-1.055189044466308,-1.9519470530108411
0.4031384135115811,-3.236797106062205,-1.0604995784911626,-1.9460541928879653
0.4058623217109837,-3.2396930150857663,-1.065784178543945,-1.9328817143717805
0.40858622991038623,-3.2426032608965265,-1.0710228553023298,-1.912323758259856
0.4113101381097888,-3.2455276909386486,-1.0761954263322957,-1.8843437829394363
0.4140340463091914,-3.248466097627639,-1.0812816994634091,-1.8489704108144456
0.416757954508594,-3.251418218559597,-1.0862616436193266,-1.8062923987819033
0.41948186270799653,-3.2543837371662176,-1.0911155449506853,-1.7564529060211418
0.4222057709073991,-3.2573622837731113,-1.0958241466031604,-1.6996432412409834
0.4249296791068017,-3.2603534370151714,-1.1003687709539656,-1.6360962736017894
0.4276535873062043,-3.2633567255602136,-1.1047314236472348,-1.5660796870864955
0.43037749550560683,-3.2663716300909384,-1.1088948792355684,-1.4898892477535486
0.4331014037050094,-3.2693975854953523,-1.1128427486766541,-1.407842237939249
0.435825311904412,-3.2724339832170255,-1.1165595293279746,-1.3202711921512051
0.4385492201038146,-3.275480173718768,-1.120030638420037,-1.2275180472790144
0.44127312830321713,-3.278535469016387,-1.1232424312632574,-1.1299287960415343
0.4439970365026197,-3.281599145242878,-1.1261822056529354,-1.0278487084435515
0.4467209447020223,-3.2846704452076487,-1.1288381940809065,-0.9216181624713276
0.4494448529014249,-3.2877485809198106,-1.131199545444257,-0.8115691032009476
0.45216876110082743,-3.290832736049312,-1.1332562979661318,-0.6980221296259663
0.45489266930023,-3.293922068304256,-1.1349993450177023,-0.5812841913278822
0.4576165774996326,-3.2970157117072953,-1.1364203954616356,-0.46164686291478546
0.4603404856990352,-3.300112778758293,-1.1375119300342327,-0.3393851530537914
0.46306439389843773,-3.3032123624743543,-1.1382671551541306,-0.21475679687514257
0.4657883020978403,-3.306313538301977,-1.1386799553982965,-0.08800197535262798
0.4685122102972429,-3.3094153658991607,-1.1387448457283615,0.04065659730979331
0.4712361184966455,-3.3125168907881273,-1.1384569243887865,0.1710132775751237
0.47396002669604803,-3.3156171458815304,-1.1378118272386313,0.30287884548648014
0.4766839348954506,-3.31871515288693,-1.1368056841252387,0.43607966128320297
0.4794078430948532,-3.32180992359575,-1.135435077764703,0.5704566762514965
0.4821317512942558,-3.3249004610640545,-1.1336970054628288,0.7058643434256159
0.48485565949365833,-3.3279857606931573,-1.13158884389334,0.8421694683932373
0.4875795676930609,-3.3310648112186185,-1.1291083170479306,0.9792500349151559
0.4903034758924635,-3.3341365956162843,-1.1262534673857636,1.116994034566215
0.4930273840918661,-3.337200091934066,-1.1230226301377277,1.2552983243130562
0.49575129229126863,-3.3402542740578958,-1.1194144106624289,1.3940675309942958
0.4984752004906712,-3.3432981124200145,-1.1154276647055352,1.5332130171483742
0.5011991086900738,-3.346330574657224,-1.111061481380322,1.6726519185985202
0.5039230168894764,-3.3493506262262573,-1.106315168663833,1.812306260677606
0.506646925088879,-3.3523572309828227,-1.1011882411885785,1.9521021569616122
0.5093708332882815,-3.355349351730262,-1.0956804101026376,2.091969091861686
0.5120947414876841,-3.3583259507431427,-1.0897915747703086,2.2318392863740844
0.5148186496870867,-3.3612859902705012,-1.083521816089614,2.371647144665395
0.5175425578864892,-3.3642284330228334,-1.076871391211092,2.511328777935027
0.5202664660858918,-3.3671522426463802,-1.0698407294532621,2.6508216011011863
0.5229903742852944,-3.370056384187695,-1.0624304292232005,2.790063997254121
0.525714282484697,-3.372939824550995,-1.0546412557649163,2.9289950444664683
0.5284381906840996,-3.375801532950303,-1.0464741395732697,3.0675542994011606
0.5311620988835021,-3.3786404813580364,-1.03793017532625,3.2056816321737216
0.5338860070829047,-3.381455644951211,-1.0290106212034338,3.343317107071744
0.5366099152823073,-3.384246002556199,-1.0197168984727674,3.4804009039775745
0.5393338234817098,-3.3870105370926007,-1.0100505912414928,3.6168732756532567
0.5420577316811124,-3.3897482360165574,-1.0000134462797063,3.752674536405506
0.544781639880515,-3.3924580917635874,-0.9896073728367584,3.88774507803239
0.5475055480799176,-3.3951391021908366,-0.9788344423812997,4.022025409346582
0.5502294562793202,-3.3977902710184464,-0.9676968882053749,4.155456215958134
0.5529533644787227,-3.4004106082695995,-0.9561971048414598,4.28797843737305
0.5556772726781253,-3.402999130708674,-0.9443376472488889,4.419533358814186
0.5584011808775279,-3.4055548622768215,-0.9321212297327286,4.55006271549252
0.5611250890769304,-3.408076834524202,-0.9195507245639536,4.679508807346385
0.563848997276333,-3.4105640870380265,-0.9066291602748098,4.807814622521373
0.5665729054757356,-3.413015667865481,-0.8933597196076649,4.9349239680838695
0.5692968136751382,-3.415430633930578,-0.8797457370994637,5.060781606647732
0.5720207218745408,-3.417808051443912,-0.8657906962873168,5.185333397746724
0.5747446300739433,-3.420146996304276,-0.8514982265237373,5.308526442908461
0.5774685382733459,-3.422446554491057,-0.8368720993927531,5.430309233480553
0.5801924464727485,-3.4247058224463207,-0.8219162247206118,5.550631800329832
0.582916354672151,-3.426923907445478,-0.8066346461771117,5.6694458645840555
0.5856402628715536,-3.429099927955399,-0.7910315364658179,5.786704988615803
0.5883641710709562,-3.431233013978875,-0.7751111921035789,5.902364726483157
0.5910880792703588,-3.4333223073843007,-0.7588780277918755,6.016382773045383
0.5938119874697614,-3.435366962219474,-0.7423365703846952,6.128719110966025
0.5965358956691639,-3.4373661450084225,-0.7254914524597679,6.2393361548042625
0.5992598038685665,-3.4393190350301857,-0.7083474055021874,6.348198891380253
0.6019837120679691,-3.4412248245785233,-0.6909092527117234,6.455275015584036
0.6047076202673716,-3.443082719201521,-0.6731819014473488,6.560535060781813
0.6074315284667742,-3.444891937920153,-0.6551703353248944,6.6639525229609315
0.6101554366661768,-3.4466517134248553,-0.6368796059860558,6.765503977745481
0.6128793448655794,-3.4483612922492637,-0.6183148245593556,6.865169189411458
0.615603253064982,-3.450019934920294,-0.5994811528360429,6.962931211032298
0.6183271612643845,-3.4516269160838213,-0.5803837941862636,7.058776474895438
0.6210510694637871,-3.453181524605308,-0.5610279842431528,7.15269487234704
0.6237749776631897,-3.4546830636447545,-0.5414189813847679,7.244679822246362
0.6264988858625922,-3.456130850705504,-0.5215620570459701,7.334728327243155
0.6292227940619948,-3.4575242176564465,-0.5014624858944445,7.422841017130946
0.6319467022613974,-3.4588625107273314,-0.48112553590704094,7.509022178575299
0.6346706104608,-3.460145090476953,-0.46055645838442805,7.593279770569775
0.6373945186602026,-3.4613713317340973,-0.4397604779437623,7.6756254250310105
0.6401184268596051,-3.462540623511242,-0.4187427825305822,7.756074432008891
0.6428423350590077,-3.4636523688911316,-0.3975085134924593,7.834645709055842
0.6455662432584103,-3.464705984886447,-0.3760627557581137,7.911361754370727
0.6482901514578128,-3.465700902272907,-0.3544105281666153,7.986248583403878
0.6510140596572154,-3.466636565396299,-0.33255677399209077,8.059335648660065
0.653737967856618,-3.4675124319540083,-0.31050635170948576,8.130655742929632
0.6564618760560206,-3.4683279727517804,-0.2882640260494885,8.200244884028882
0.6591857842554232,-3.469082671436554,-0.26583445938542766,8.268142184703379
0.6619096924548257,-3.4697760242063502,-0.24322220350095167,8.334389705408995
0.6646336006542283,-3.470407539498312,-0.2204316917901959,8.399032284742614
0.6673575088536309,-3.4709767376561103,-0.19746723192203777,8.462117362265554
0.6700814170530334,-3.471483150578099,-0.17433299903613583,8.52369477270522
0.672805325252436,-3.4719263213476945,-0.15103302952250253,8.583816511579933
0.6755292334518386,-3.472305803847787,-0.1275712155638713,8.642536387411257
0.6782531416512412,-3.472621162361947,-0.1039513010580834,8.699909310048104
0.6809770498506438,-3.47287197116745,-0.08017687959145567,8.755990953934738
0.6837009580500463,-3.4730578141166184,-0.05625138307850822,8.810848319758977
0.6864248662494489,-3.473178284123067,-0.032178020911339714,8.864568624936515
0.6891487744488515,-3.473232982702736,-0.007959996888763051,8.917064390526289
0.691872682648254,-3.4732215202483934,0.016399195093193285,8.967632961618893
0.6945965908476566,-3.4731435243097573,0.04088902529408613,9.01289284712862
0.6973204990470592,-3.4729986589760236,0.0654948745902093,9.052767628780412
0.7000444072464618,-3.4727866284315945,0.09020186169014414,9.08715854264965
0.7027683154458644,-3.4725071774906673,0.11499509000724117,9.116090188840186
0.7054922236452669,-3.47216009149262,0.13985968771658508,9.139559501174983
0.7082161318446695,-3.4717451963074253,0.16478076571090472,9.157559013706814
0.7109400400440721,-3.4712623583889712,0.18974341492933522,9.170081503480882
0.7136639482434746,-3.4707114848291396,0.21473270624897992,9.177119361488222
0.7163878564428772,-3.4700925234144715,0.2397336888358392,9.178664223342292
0.7191117646422798,-3.4694054626883117,0.26473138787644285,9.17470683203398
0.7218356728416824,-3.468650332019549,0.28971080203273153,9.165236955778893
0.724559581041085,-3.4678272016785683,0.31465690068359053,9.150243312126344
0.7272834892404875,-3.4669361829210223,0.33955462095552785,9.12971348849551
0.7300073974398901,-3.465977428079961,0.3643888645306724,9.103633860920619
0.7327313056392927,-3.464951130666998,0.3891444942293678,9.071989503412157
0.7354552138386952,-3.4638575254830934,0.41380633034407094,9.034764101001638
0.7381791220380978,-3.46269688873967,0.438359146726685,8.991939854264535
0.7409030302375004,-3.461469538190739,0.46278766661306786,8.943497381774174
0.743626938436903,-3.4601758332767663,0.4870765581768276,8.889415618962301
0.7463508466363056,-3.4588161752810294,0.5112104298031177,8.829671713712434
0.7490747548357081,-3.457391007499238,0.5351738250738539,8.764240918924386
0.7517986630351107,-3.4559008154232203,0.5589512174564795,8.693096482330178
0.7545225712345133,-3.454346126939483,0.5825270046892189,8.616209533896729
0.7572464794339158,-3.45272751254349,0.6058855028567922,8.533548971210973
0.7599703876333184,-3.451045585570505,0.6290109401516951,8.445081343308791
0.762694295832721,-3.4493010024438546,0.6518874503175086,8.350770733479889
0.7654182040321236,-3.447494462941498,0.6744990657722754,8.25057864165696
0.7681421122315262,-3.4456267104817537,0.6968297104117175,8.144463867078878
0.7708660204309287,-3.4436985324290665,0.7188631920940842,8.032382392004605
0.7735899286303313,-3.4417107604206802,0.7405831948106575,7.914287267346315
0.7763138368297339,-3.4396642707150487,0.761973270548421,7.790128501187599
0.7790377450291364,-3.4375599845628306,0.7830168308542035,7.659852951254036
0.781761653228539,-3.4353988686012467,0.8036971381126193,7.523404222509886
0.7844855614279416,-3.433181935272576,0.8239972965534946,7.380722571164512
0.7872094696273442,-3.4309102432674874,0.8439002430081236,7.231744816485211
0.7899333778267468,-3.428584897993872,0.8633887374376413,7.076404261928604
0.7926572860261493,-3.426207052071747,0.8824453532610953,6.914630627219648
0.7953811942255519,-3.423777905854752,0.9010524675153865,6.746349993123706
0.7981051024249545,-3.4212987079786266,0.9191922508841529,6.571484760773025
0.800829010624357,-3.4187707559369884,0.9368466576379226,6.389953627520825
0.8035529188237596,-3.416195396684572,0.9539974155333492,6.201671581403617
0.8062768270231622,-3.4135740272679804,0.9706260157251707,6.00654991639239
0.8090007352225648,-3.410908095483836,0.9867137027505936,5.804496270702803
0.8117246434219674,-3.408199100564032,1.0022414646520923,5.5954146905121585
0.8144485516213699,-3.405448593887622,1.0171900233110993,5.37920572149139
0.8171724598207725,-3.4026581797186646,1.0315398250716774,5.155766530601794
0.8198963680201751,-3.3998295159691185,1.0452710317399774,4.924991060623586
0.8226202762195776,-3.3969643149856292,1.0583635120519832,4.68677021987239
0.8253441844189802,-3.3940643443588185,1.070796833708706,4.440992109516118
0.8280680926183828,-3.3911314277533724,1.082550256084423,4.187542290822829
0.8307920008177854,-3.388167445756944,1.0936027237197923,3.9263040945443173
0.833515909017188,-3.385174336745588,1.1039328607174075,3.657158974465149
0.8362398172165905,-3.3821540977630855,1.1135189661626077,3.3799869069162014
0.8389637254159931,-3.379108785411202,1.1223390106968878,3.094666837758983
0.8416876336153957,-3.37604051674757,1.130370634374836,2.8010771779858215
0.8444115418147982,-3.3729514701874987,1.1375911459381234,2.499096348644998
0.8471354500142008,-3.3698438864056808,1.1439775236412806,2.1886033752828977
0.8498593582136034,-3.3667200692333905,1.1495064177637202,1.8694785314905182
0.852583266413006,-3.3635823865463856,1.1541541549404326,1.541604030444148
0.8553071746124086,-3.36043327113839,1.1578967444396702,1.2048647625349644
0.8580310828118111,-3.357275221574687,1.1607098865095729,0.8591490762854681
0.8607549910112137,-3.3541108030200295,1.1625689829066885,0.504349598748915
0.8634788992106163,-3.350942648034788,1.1634491497075292,0.1403640904821581
0.8662028074100188,-3.3477734573329796,1.1633252324892784,-0.23290367102873338
0.8689267156094214,-3.3446060004956544,1.1621718239473342,-0.6155429869219938
0.871650623808824,-3.341443116632912,1.1599632839952612,-1.0076353203284583
0.8743745320082266,-3.338287714987766,1.1566737623665988,-1.4092533778802159
0.8770984402076292,-3.3351427754750356,1.1522772237077985,-1.8204602012410263
0.8798223484070317,-3.3320113491485515,1.146747475116965,-2.2413082821484576
0.8825462566064343,-3.3288965585901025,1.1400581960441418,-2.6718387160899297
0.8852701648058369,-3.325801598213861,1.1321829704254693,-3.112080411361732
0.8879940730052394,-3.3227297344804287,1.1230953208757193,-3.5620493718458057
0.890717981204642,-3.3196843060151937,1.1127687447117405,-4.0217480733350985
0.8934418894040446,-3.316668723626388,1.1011767515234148,-4.491164954596063
0.8961657976034472,-3.3136864702190705,1.0882929019494085,-4.970274045513209
0.8988897058028498,-3.31074110060231,1.0740908472528194,-5.459034755547005
0.9016136140022523,-3.3078362411879976,1.0585443692277758,-5.957391846273583
0.9043375222016549,-3.3049755895811064,1.0416274199029962,-6.465275611878191
0.9070614304010575,-3.302162914062751,1.0233141604437859,-6.982602291046817
0.90978533860046,-3.299402052969115,1.0035789985913413,-7.5092747326419165
0.9125092467998626,-3.2966969139712043,0.9823966239195325,-8.045183335749613
0.9152331549992652,-3.294051473262405,0.9597420401367088,-8.59020728203541
0.9179570631986678,-3.291469774663001,0.935590593615791,-9.144216074733361
0.9206809713980704,-3.288955928653076,0.9099179973031455,-9.707071393903444
0.9234048795974729,-3.286514111347571,0.8827003491381332,-10.278629271726535
0.9261287877968755,-3.284148563429633,0.8539141441143892,-10.858742584470319
0.9288526959962781,-3.2818635890607286,0.8235362791342983,-11.447263849283447
0.9315766041956806,-3.2796635547882818,0.7915440498535234,-12.044048304114074
0.9343005123950832,-3.2775528884736396,0.7579151387865359,-12.648957237800461
0.9370244205944858,-3.2755360782650746,0.7226275940507386,-13.261861524787106
0.9397483287938884,-3.273617671641987,0.6856597982693715,-13.882645305094506
0.942472236993291,-3.2718022745575865,0.6469904273352413,-14.511209735301218
0.9451961451926935,-3.2700945507078156,0.6065983989605341,-15.147476720681786
0.9479200533920961,-3.268499220954147,0.5644628112046085,-15.791392522690602
0.9506439615914987,-3.267021062926942,0.5205628714812943,-16.442931120258095
0.9533678697909012,-3.2656649108342326,0.4748778168987754,-17.102097188597313
0.9560917779903038,-3.264435655497925,0.4273868271744258,-17.768928546339843
0.9588156861897064,-3.2633382446354933,0.37806893178766565,-18.443497911976202
0.961539594389109,-3.2623776834000884,0.3269029134755462,-19.125913805164423
0.9642635025885116,-3.2615590351856545,0.2738672106243624,-19.816320429129956
0.9669874107879141,-3.2608874226960727,0.21893982154708272,-20.514896378998397
0.9697113189873167,-3.260368029268673,0.16209821403603525,-21.221852039578277
0.9724352271867193,-3.2600061004327414,0.10331924391298264,-21.937425567073124
0.9751591353861218,-3.2598069456731635,0.04257908652772943,-22.66187739468762
0.9778830435855244,-3.2597759403584408,-0.020146814760657217,-23.395483264128952
0.980606951784927,-3.2599185277814335,-0.08488377919607581,-24.138525865102146
0.9833308599843296,-3.260240221250897,-0.15165789476131844,-24.891285263631158
0.9860547681837322,-3.2607466061629857,-0.22049599691505326,-25.654028416461486
0.9887786763831347,-3.261443341975184,-0.2914256179926469,-26.42699819979678
0.9915025845825373,-3.2623361640016135,-0.36447490668924704,-27.210402520099343
0.9942264927819399,-3.263430884949361,-0.4396725187795959,-28.004404212792213
0.9969504009813424,-3.2647333961213882,-0.5170474823242244,-28.809112557206486
0.999674309180745,-3.266249668223643,-0.596629042997974,-29.624577324072394
1.0023982173801476,-3.2679857517327777,-0.6784464977298805,-30.45078630201975
1.0051221255795502,-3.2699477768067027,-0.7625290273704426,-31.287667195754977
1.0078460337789528,-3.272141952752488,-0.8489055413380069,-32.13509462453513
1.0105699419783554,-3.2745745671038264,-0.9376045488093819,-32.992902653289086
1.013293850177758,-3.2772519844010324,-1.0286540716307753,-33.860902848667656
1.0160177583771604,-3.2801806448071833,-1.1220816133461682,-34.738907274532174
1.018741666576563,-3.2833670627302465,-1.2179141962319195,-35.626755157015
1.0214655747759656,-3.2868178256477893,-1.316178473774951,-36.524341220009894
