Phi,V
0.0,-3.0010264219500717
0.0283773307345059,-3.0017538162764876
0.0567546614690118,-3.003911316077186
0.08513199220351769,-3.007772718190778
0.1135093229380236,-3.013513549407261
0.1418866536725295,-3.021260444316888
0.17026398440703538,-3.0311344240792812
0.1986413151415413,-3.0432711392475698
0.2270186458760472,-3.0577986838266753
0.2553959766105531,-3.074747278236779
0.283773307345059,-3.0938923828596536
0.3121506380795649,-3.114646834646406
0.34052796881407077,-3.1362764141477832
0.3689052995485767,-3.158553409674568
0.3972826302830826,-3.1821274205695174
0.4256599610175885,-3.208210926438302
0.4540372917520944,-3.2391892399774447
0.4824146224866003,-3.278429046331431
0.5107919532211062,-3.3284031268754943
0.5391692839556121,-3.3923985078111034
0.567546614690118,-3.4746918278659664
0.5959239454246239,-3.5774455293654173
0.6243012761591298,-3.7017183641652407
0.6526786068936357,-3.8490375859008266
0.6810559376281415,-4.020246411581467
0.7094332683626475,-4.214429486064569
0.7378105990971534,-4.429378318409988
0.7661879298316593,-4.662819254807729
0.7945652605661652,-4.913375093921104
0.822942591300671,-5.1808718712467705
0.851319922035177,-5.466157345982445
0.8796972527696829,-5.770746631458504
0.9080745835041888,-6.096510039615458
0.9364519142386947,-6.445490974625416
0.9648292449732006,-6.819862601262363
0.9932065757077065,-7.221990187888284
1.0215839064422123,-7.654548232519691
1.0499612371767182,-8.120643080727405
1.0783385679112243,-8.623904904939213
1.1067158986457302,-9.168527285717552
1.135093229380236,-9.75924212923347
1.163470560114742,-10.401222408854863
1.1918478908492478,-11.099908943871256
1.2202252215837537,-11.860764303849972
1.2486025523182596,-12.688969632349073
1.2769798830527654,-13.589098412915494
1.3053572137872713,-14.564820243055745
1.3337345445217772,-15.618698265151531
1.362111875256283,-16.752135388657752
1.3904892059907892,-17.965491439914118
1.418866536725295,-19.258341349445953
1.4472438674598012,-20.629789261076493
1.475621198194307,-22.07871781738527
1.503998528928813,-23.603864477812213
1.5323758596633188,-25.203697688083512
1.5607531903978247,-26.876184387924905
1.5891305211323306,-28.618607016352893
1.6175078518668364,-30.42755217258829
1.6458851826013423,-32.299117396228034
1.6742625133358482,-34.22933156120847
1.702639844070354,-36.2147206595136
1.73101717480486,-38.25284715498451
1.759394505539366,-40.34258793446226
1.787771836273872,-42.483978733044935
1.8161491670083778,-44.67762310303405
1.8445264977428837,-46.9238529189838
1.8729038284773896,-49.221960874223655
1.9012811592118954,-51.56986525758079
1.9296584899464013,-53.9644835122553
1.9580358206809072,-56.40285325057082
1.986413151415413,-58.88364765498261
2.014790482149919,-61.40827244566407
2.043167812884425,-63.98045869836817
2.071545143618931,-66.60364827630151
2.099922474353437,-69.27691124287969
2.1282998050879427,-71.99213801910317
2.1566771358224486,-74.73573621617263
2.1850544665569545,-77.4948777243589
2.2134317972914603,-80.26316220328744
2.241809128025966,-83.03948026130274
2.270186458760472,-85.81933260479825
2.298563789494978,-88.58399391295185
2.326941120229484,-91.29923727806028
2.3553184509639897,-93.93808548515491
2.3836957816984956,-96.49571859302873
2.4120731124330015,-98.93567575309423
2.4404504431675074,-101.19384476276726
2.4688277739020132,-103.25531344981661
2.497205104636519,-105.02739265842986
2.5255824353710254,-106.27068322246078
2.5539597661055313,-103.2802676528029
2.582337096840037,-87.52347333550821
2.610714427574543,-59.017353509869494
2.639091758309049,-29.97285714715955
2.667469089043555,-13.428300041937899
2.6958464197780607,-6.918917985459519
2.7242237505125666,-5.144803850833555
2.7526010812470725,-4.622178602364287
2.7809784119815784,-4.230137997337294
2.8093557427160842,-3.767391767454974
