Phi,V
0.0,-3.0024762795060793
0.026919861978319876,-3.0031600659971582
0.05383972395663975,-3.00510264363055
0.08075958593495963,-3.008352166941824
0.1076794479132795,-3.012987287757285
0.13459930989159938,-3.019120817743961
0.16151917186991926,-3.0269028829462994
0.18843903384823912,-3.0365214089192416
0.215358895826559,-3.048191070406516
0.2422787578048789,-3.0621057249988337
0.26919861978319876,-3.078311532260821
0.2961184817615186,-3.096493100725374
0.32303834373983853,-3.1158533589868322
0.3499582057181584,-3.135536560730594
0.37687806769647825,-3.1556157267050238
0.40379792967479816,-3.1770548214604055
0.430717791653118,-3.2010578472507087
0.4576376536314379,-3.2311539336875637
0.4845575156097578,-3.271355330825839
0.5114773775880777,-3.323765310003209
0.5383972395663975,-3.393141408687432
0.5653171015447174,-3.483734948560825
0.5922369635230372,-3.5963297443199163
0.6191568255013572,-3.731617308830622
0.6460766874796771,-3.8905060298096408
0.6729965494579969,-4.072435471148309
0.6999164114363168,-4.275235860136702
0.7268362734146366,-4.496305573112805
0.7537561353929565,-4.733796582168366
0.7806759973712765,-4.987100149128325
0.8075958593495963,-5.256686870137981
0.8345157213279162,-5.543674821118466
0.861435583306236,-5.849430159013347
0.8883554452845559,-6.1753363752040835
0.9152753072628758,-6.522746103233978
0.9421951692411956,-6.893064703299964
0.9691150312195156,-7.2878953088790235
0.9960348931978354,-7.70918675923141
1.0229547551761553,-8.159349430024456
1.0498746171544753,-8.641323201564358
1.076794479132795,-9.158591158798913
1.103714341111115,-9.715134787462887
1.1306342030894347,-10.315326407941683
1.1575540650677547,-10.963756365563295
1.1844739270460745,-11.664998525133694
1.2113937890243944,-12.423328945393424
1.2383136510027144,-13.242428406655616
1.2652335129810341,-14.125116081211543
1.2921533749593541,-15.073172292159276
1.3190732369376739,-16.08730461482639
1.345993098915994,-17.16728678313998
1.3729129608943138,-18.312252154110638
1.3998328228726338,-19.52105925828321
1.4267526848509535,-20.792588294706512
1.4536725468292735,-22.125820966576256
1.4805924088075935,-23.51965378823796
1.5075122707859132,-24.97258112580315
1.5344321327642332,-26.482523801808988
1.561351994742553,-28.047024430792437
1.588271856720873,-29.663806043747567
1.6151917186991926,-31.33147642089492
1.6421115806775126,-33.050087335515784
1.6690314426558326,-34.82131789337895
1.6959513046341523,-36.64818418907754
1.7228711666124723,-38.53433537642363
1.749791028590792,-40.48313510038144
1.776710890569112,-42.49680541756358
1.803630752547432,-44.57590700361685
1.8305506145257517,-46.71935172596069
1.8574704765040717,-48.92501170234117
1.8843903384823915,-51.19081237646087
1.9113102004607114,-53.51597009488121
1.9382300624390312,-55.901783180376654
1.9651499244173511,-58.351263356179516
1.9920697863956711,-60.86721348114453
2.018989648373991,-63.44933137706791
2.0459095103523106,-66.0920779214913
2.072829372330631,-68.78500470204818
2.0997492343089506,-71.51501659795015
2.1266690962872703,-74.26741082988886
2.1535889582655905,-77.02325791156491
2.1805088202439102,-79.75498451029458
2.20742868222223,-82.425263215473
2.2343485442005497,-84.99569906764987
2.26126840617887,-87.44577174525858
2.2881882681571897,-89.76497778348644
2.3151081301355094,-91.88630896018961
2.3420279921138296,-93.72126672047409
2.3689478540921494,-95.26472986951336
2.395867716070469,-95.78713093273996
2.422787578048789,-93.12810331242042
2.449707440027109,-86.72010695819203
2.476627302005429,-77.93089224028782
2.5035471639837485,-64.3254920124398
2.5304670259620687,-43.939994666141324
2.5573868879403885,-22.804676607693658
2.5843067499187082,-10.199479041666077
2.611226611897028,-5.024885335825718
2.638146473875348,-3.529025182111756
2.665066335853668,-3.122810235520047
